P,W,lifo_total_errors,fifo_total_errors,lifo_first_error,fifo_first_error,lifo_gaps,fifo_gaps,lifo_nonmonotone,fifo_nonmonotone
144,16,263,0,18,-1,7,0,1,0
144,17,260,0,24,-1,6,0,1,0
144,18,261,0,24,-1,6,0,1,0
144,19,260,0,24,-1,6,0,1,0
144,20,259,0,24,-1,6,0,1,0
144,21,259,0,24,-1,6,0,1,0
144,22,260,0,24,-1,6,0,1,0
144,23,256,0,34,-1,4,0,1,0
144,24,257,0,34,-1,4,0,1,0
144,25,256,0,35,-1,4,0,1,0
144,26,256,0,35,-1,4,0,1,0
144,27,255,0,35,-1,4,0,1,0
144,28,256,0,35,-1,4,0,1,0
144,29,255,0,35,-1,4,0,1,0
144,30,255,0,36,-1,4,0,1,0
144,31,254,0,36,-1,4,0,1,0
144,32,254,0,36,-1,4,0,1,0
144,33,254,0,36,-1,4,0,1,0
144,34,255,0,36,-1,4,0,1,0
144,35,252,0,46,-1,3,0,1,0
144,36,253,0,46,-1,3,0,1,0
144,37,253,0,46,-1,3,0,1,0
144,38,253,0,46,-1,3,0,1,0
144,39,252,0,47,-1,3,0,1,0
144,40,253,0,47,-1,3,0,1,0
145,1,288,0,4,-1,5,0,1,0
145,2,286,0,5,-1,6,0,1,0
145,3,287,0,5,-1,6,0,1,0
145,4,280,0,8,-1,9,0,1,0
145,5,281,0,8,-1,9,0,1,0
145,6,278,0,9,-1,10,0,1,0
145,7,276,0,11,-1,10,0,1,0
145,8,273,0,12,-1,10,0,1,0
145,9,273,0,12,-1,10,0,1,0
145,10,268,0,16,-1,9,0,1,0
145,11,269,0,16,-1,9,0,1,0
145,12,269,0,16,-1,9,0,1,0
145,13,269,0,16,-1,9,0,1,0
145,14,265,0,18,-1,7,0,1,0
145,15,265,0,18,-1,7,0,1,0
145,16,262,0,24,-1,6,0,1,0
145,17,263,0,24,-1,6,0,1,0
145,18,262,0,24,-1,6,0,1,0
145,19,261,0,24,-1,6,0,1,0
145,20,261,0,24,-1,6,0,1,0
145,21,262,0,24,-1,6,0,1,0
145,22,258,0,29,-1,5,0,1,0
145,23,259,0,29,-1,5,0,1,0
145,24,258,0,29,-1,5,0,1,0
145,25,258,0,29,-1,5,0,1,0
145,26,257,0,29,-1,5,0,1,0
145,27,258,0,29,-1,5,0,1,0
145,28,256,0,35,-1,4,0,1,0
145,29,256,0,36,-1,4,0,1,0
145,30,255,0,36,-1,4,0,1,0
145,31,255,0,36,-1,4,0,1,0
145,32,255,0,36,-1,4,0,1,0
145,33,256,0,36,-1,4,0,1,0
145,34,253,0,46,-1,3,0,1,0
145,35,254,0,46,-1,3,0,1,0
145,36,254,0,46,-1,3,0,1,0
145,37,254,0,46,-1,3,0,1,0
145,38,253,0,47,-1,3,0,1,0
145,39,254,0,47,-1,3,0,1,0
145,40,253,0,47,-1,3,0,1,0
146,1,288,0,5,-1,6,0,1,0
146,2,289,0,5,-1,6,0,1,0
146,3,282,0,8,-1,9,0,1,0
146,4,283,0,8,-1,9,0,1,0
146,5,280,0,9,-1,10,0,1,0
146,6,278,0,11,-1,10,0,1,0
146,7,275,0,12,-1,10,0,1,0
146,8,275,0,12,-1,10,0,1,0
146,9,270,0,16,-1,9,0,1,0
146,10,271,0,16,-1,9,0,1,0
146,11,271,0,16,-1,9,0,1,0
146,12,271,0,16,-1,9,0,1,0
146,13,267,0,18,-1,7,0,1,0
146,14,267,0,18,-1,7,0,1,0
146,15,264,0,24,-1,6,0,1,0
146,16,265,0,24,-1,6,0,1,0
146,17,264,0,24,-1,6,0,1,0
146,18,263,0,24,-1,6,0,1,0
146,19,263,0,24,-1,6,0,1,0
146,20,264,0,24,-1,6,0,1,0
146,21,260,0,29,-1,5,0,1,0
146,22,261,0,29,-1,5,0,1,0
146,23,260,0,29,-1,5,0,1,0
146,24,260,0,29,-1,5,0,1,0
146,25,259,0,29,-1,5,0,1,0
146,26,260,0,29,-1,5,0,1,0
146,27,258,0,35,-1,4,0,1,0
146,28,258,0,36,-1,4,0,1,0
146,29,257,0,36,-1,4,0,1,0
146,30,257,0,36,-1,4,0,1,0
146,31,257,0,36,-1,4,0,1,0
146,32,258,0,36,-1,4,0,1,0
146,33,255,0,46,-1,3,0,1,0
146,34,256,0,46,-1,3,0,1,0
146,35,256,0,46,-1,3,0,1,0
146,36,256,0,46,-1,3,0,1,0
146,37,255,0,47,-1,3,0,1,0
146,38,256,0,47,-1,3,0,1,0
146,39,255,0,47,-1,3,0,1,0
146,40,256,0,47,-1,3,0,1,0
147,1,294,0,3,-1,4,0,1,0
147,2,286,0,7,-1,8,0,1,0
147,3,287,0,7,-1,8,0,1,0
147,4,284,0,7,-1,10,0,1,0
147,5,282,0,7,-1,10,0,1,0
147,6,278,0,12,-1,10,0,1,0
147,7,278,0,12,-1,10,0,1,0
147,8,273,0,16,-1,9,0,1,0
147,9,274,0,16,-1,9,0,1,0
147,10,274,0,16,-1,9,0,1,0
147,11,274,0,16,-1,9,0,1,0
147,12,270,0,18,-1,8,0,1,0
147,13,270,0,18,-1,8,0,1,0
147,14,267,0,21,-1,7,0,1,0
147,15,268,0,21,-1,7,0,1,0
147,16,267,0,21,-1,7,0,1,0
147,17,266,0,21,-1,7,0,1,0
147,18,266,0,21,-1,7,0,1,0
147,19,267,0,21,-1,7,0,1,0
147,20,262,0,29,-1,5,0,1,0
147,21,263,0,29,-1,5,0,1,0
147,22,262,0,29,-1,5,0,1,0
147,23,262,0,29,-1,5,0,1,0
147,24,261,0,29,-1,5,0,1,0
147,25,262,0,29,-1,5,0,1,0
147,26,260,0,35,-1,4,0,1,0
147,27,260,0,36,-1,4,0,1,0
147,28,259,0,36,-1,4,0,1,0
147,29,259,0,36,-1,4,0,1,0
147,30,259,0,36,-1,4,0,1,0
147,31,260,0,36,-1,4,0,1,0
147,32,257,0,46,-1,3,0,1,0
147,33,258,0,46,-1,3,0,1,0
147,34,258,0,46,-1,3,0,1,0
147,35,258,0,46,-1,3,0,1,0
147,36,257,0,47,-1,3,0,1,0
147,37,258,0,47,-1,3,0,1,0
147,38,257,0,47,-1,3,0,1,0
147,39,258,0,47,-1,3,0,1,0
147,40,257,0,48,-1,3,0,1,0
148,1,290,0,4,-1,8,0,1,0
148,2,291,0,4,-1,8,0,1,0
148,3,287,0,7,-1,10,0,1,0
148,4,285,0,7,-1,10,0,1,0
148,5,281,0,12,-1,10,0,1,0
148,6,281,0,12,-1,10,0,1,0
148,7,276,0,16,-1,9,0,1,0
148,8,277,0,16,-1,9,0,1,0
148,9,277,0,16,-1,9,0,1,0
148,10,277,0,16,-1,9,0,1,0
148,11,273,0,18,-1,8,0,1,0
148,12,273,0,18,-1,8,0,1,0
148,13,270,0,21,-1,7,0,1,0
148,14,271,0,21,-1,7,0,1,0
148,15,270,0,21,-1,7,0,1,0
148,16,269,0,21,-1,7,0,1,0
148,17,269,0,21,-1,7,0,1,0
148,18,270,0,21,-1,7,0,1,0
148,19,265,0,29,-1,5,0,1,0
148,20,266,0,29,-1,5,0,1,0
148,21,265,0,29,-1,5,0,1,0
148,22,265,0,29,-1,5,0,1,0
148,23,264,0,29,-1,5,0,1,0
148,24,265,0,29,-1,5,0,1,0
148,25,263,0,35,-1,4,0,1,0
148,26,263,0,36,-1,4,0,1,0
148,27,262,0,36,-1,4,0,1,0
148,28,262,0,36,-1,4,0,1,0
148,29,262,0,36,-1,4,0,1,0
148,30,263,0,36,-1,4,0,1,0
148,31,260,0,37,-1,4,0,1,0
148,32,261,0,37,-1,4,0,1,0
148,33,261,0,37,-1,4,0,1,0
148,34,261,0,37,-1,4,0,1,0
148,35,260,0,37,-1,4,0,1,0
148,36,260,0,47,-1,3,0,1,0
148,37,259,0,47,-1,3,0,1,0
148,38,260,0,47,-1,3,0,1,0
148,39,259,0,48,-1,3,0,1,0
148,40,259,0,48,-1,3,0,1,0
149,1,292,0,4,-1,8,0,1,0
149,2,288,0,7,-1,10,0,1,0
149,3,286,0,7,-1,10,0,1,0
149,4,282,0,12,-1,10,0,1,0
149,5,282,0,12,-1,10,0,1,0
149,6,277,0,16,-1,9,0,1,0
149,7,278,0,16,-1,9,0,1,0
149,8,278,0,16,-1,9,0,1,0
149,9,278,0,16,-1,9,0,1,0
149,10,274,0,18,-1,8,0,1,0
149,11,274,0,18,-1,8,0,1,0
149,12,271,0,21,-1,7,0,1,0
149,13,272,0,21,-1,7,0,1,0
149,14,271,0,21,-1,7,0,1,0
149,15,270,0,21,-1,7,0,1,0
149,16,270,0,21,-1,7,0,1,0
149,17,271,0,21,-1,7,0,1,0
149,18,266,0,29,-1,5,0,1,0
149,19,267,0,29,-1,5,0,1,0
149,20,266,0,29,-1,5,0,1,0
149,21,266,0,29,-1,5,0,1,0
149,22,265,0,29,-1,5,0,1,0
149,23,266,0,29,-1,5,0,1,0
149,24,264,0,35,-1,4,0,1,0
149,25,264,0,36,-1,4,0,1,0
149,26,263,0,36,-1,4,0,1,0
149,27,263,0,36,-1,4,0,1,0
149,28,263,0,36,-1,4,0,1,0
149,29,264,0,36,-1,4,0,1,0
149,30,261,0,37,-1,4,0,1,0
149,31,262,0,37,-1,4,0,1,0
149,32,262,0,37,-1,4,0,1,0
149,33,262,0,37,-1,4,0,1,0
149,34,261,0,37,-1,4,0,1,0
149,35,261,0,47,-1,3,0,1,0
149,36,260,0,47,-1,3,0,1,0
149,37,261,0,47,-1,3,0,1,0
149,38,260,0,48,-1,3,0,1,0
149,39,260,0,48,-1,3,0,1,0
149,40,260,0,48,-1,3,0,1,0
150,1,298,0,3,-1,6,0,1,0
150,2,295,0,5,-1,7,0,1,0
150,3,291,0,5,-1,10,0,1,0
150,4,290,0,6,-1,11,0,1,0
150,5,284,0,10,-1,10,0,1,0
150,6,285,0,10,-1,10,0,1,0
150,7,285,0,10,-1,10,0,1,0
150,8,285,0,10,-1,10,0,1,0
150,9,280,0,15,-1,9,0,1,0
150,10,280,0,15,-1,9,0,1,0
150,11,277,0,15,-1,8,0,1,0
150,12,278,0,15,-1,8,0,1,0
150,13,277,0,15,-1,8,0,1,0
150,14,275,0,21,-1,7,0,1,0
150,15,275,0,21,-1,7,0,1,0
150,16,276,0,21,-1,7,0,1,0
150,17,271,0,25,-1,6,0,1,0
150,18,272,0,25,-1,6,0,1,0
150,19,271,0,25,-1,6,0,1,0
150,20,271,0,25,-1,6,0,1,0
150,21,270,0,25,-1,6,0,1,0
150,22,271,0,25,-1,6,0,1,0
150,23,269,0,25,-1,6,0,1,0
150,24,268,0,30,-1,5,0,1,0
150,25,267,0,30,-1,5,0,1,0
150,26,267,0,30,-1,5,0,1,0
150,27,267,0,30,-1,5,0,1,0
150,28,268,0,30,-1,5,0,1,0
150,29,264,0,37,-1,4,0,1,0
150,30,265,0,37,-1,4,0,1,0
150,31,265,0,37,-1,4,0,1,0
150,32,265,0,37,-1,4,0,1,0
150,33,264,0,37,-1,4,0,1,0
150,34,264,0,47,-1,3,0,1,0
150,35,263,0,47,-1,3,0,1,0
150,36,264,0,47,-1,3,0,1,0
150,37,263,0,48,-1,3,0,1,0
150,38,263,0,48,-1,3,0,1,0
150,39,263,0,48,-1,3,0,1,0
150,40,264,0,48,-1,3,0,1,0
