n,seed,bw,lifo_err,fifo_err,delta_err,wmin,wmax
20,5,104,1,1,0,2,99
20,5,105,1,1,0,2,99
20,5,106,1,1,0,2,99
20,5,107,1,1,0,2,99
20,5,108,1,1,0,2,99
20,5,109,1,1,0,2,99
20,5,110,1,1,0,2,99
20,5,111,1,1,0,2,99
20,5,112,1,1,0,2,99
20,5,113,1,1,0,2,99
20,5,114,1,1,0,2,99
20,5,115,1,1,0,2,99
20,5,116,1,1,0,2,99
20,5,117,1,1,0,2,99
20,5,118,1,1,0,2,99
20,5,119,1,1,0,2,99
20,5,120,1,1,0,2,99
20,5,121,1,1,0,2,99
20,5,122,1,1,0,2,99
20,5,123,1,1,0,2,99
20,5,124,1,1,0,2,99
20,5,125,1,1,0,2,99
20,5,126,1,1,0,2,99
20,5,127,1,1,0,2,99
20,5,128,1,1,0,2,99
20,5,129,1,1,0,2,99
20,5,130,1,1,0,2,99
20,5,131,1,1,0,2,99
20,5,132,1,1,0,2,99
20,5,133,1,1,0,2,99
20,5,134,1,1,0,2,99
20,5,135,1,1,0,2,99
20,5,136,1,1,0,2,99
20,5,137,1,1,0,2,99
20,5,138,1,1,0,2,99
20,5,139,1,1,0,2,99
20,5,140,1,1,0,2,99
20,5,141,1,1,0,2,99
20,5,142,1,1,0,2,99
20,5,143,1,1,0,2,99
20,5,144,1,1,0,2,99
20,5,145,1,1,0,2,99
20,5,146,1,1,0,2,99
20,5,147,1,1,0,2,99
20,5,148,1,1,0,2,99
20,5,149,1,1,0,2,99
20,5,150,1,1,0,2,99
20,6,2,0,0,0,1,100
20,6,3,0,0,0,1,100
20,6,4,0,0,0,1,100
20,6,5,0,0,0,1,100
20,6,6,0,0,0,1,100
20,6,7,0,0,0,1,100
20,6,8,0,0,0,1,100
20,6,9,0,0,0,1,100
20,6,10,0,0,0,1,100
20,6,11,0,0,0,1,100
20,6,12,0,0,0,1,100
20,6,13,0,0,0,1,100
20,6,14,0,0,0,1,100
20,6,15,1,1,0,1,100
20,6,16,0,0,0,1,100
20,6,17,0,0,0,1,100
20,6,18,1,1,0,1,100
20,6,19,1,1,0,1,100
20,6,20,0,0,0,1,100
20,6,21,0,0,0,1,100
20,6,22,0,0,0,1,100
20,6,23,1,1,0,1,100
20,6,24,1,1,0,1,100
20,6,25,1,1,0,1,100
20,6,26,0,0,0,1,100
20,6,27,0,0,0,1,100
20,6,28,0,0,0,1,100
20,6,29,0,0,0,1,100
20,6,30,0,1,0,1,100
20,6,31,0,1,0,1,100
20,6,32,0,1,0,1,100
20,6,33,1,1,0,1,100
20,6,34,1,1,0,1,100
20,6,35,1,1,0,1,100
20,6,36,1,1,0,1,100
20,6,37,1,1,0,1,100
20,6,38,1,1,0,1,100
20,6,39,0,0,0,1,100
20,6,40,0,0,0,1,100
20,6,41,0,0,0,1,100
20,6,42,0,0,0,1,100
20,6,43,0,0,0,1,100
20,6,44,1,0,0,1,100
20,6,45,1,1,0,1,100
20,6,46,1,1,0,1,100
20,6,47,1,1,0,1,100
20,6,48,1,1,0,1,100
20,6,49,1,1,0,1,100
20,6,50,0,1,0,1,100
20,6,51,0,1,0,1,100
20,6,52,0,1,0,1,100
20,6,53,0,1,0,1,100
20,6,54,0,1,0,1,100
20,6,55,0,1,0,1,100
20,6,56,0,1,0,1,100
20,6,57,0,1,0,1,100
20,6,58,1,1,0,1,100
20,6,59,1,1,0,1,100
20,6,60,0,1,0,1,100
20,6,61,0,1,0,1,100
20,6,62,0,1,0,1,100
20,6,63,1,1,0,1,100
20,6,64,1,1,0,1,100
20,6,65,1,1,0,1,100
20,6,66,1,1,0,1,100
20,6,67,1,1,0,1,100
20,6,68,1,1,0,1,100
20,6,69,1,1,0,1,100
20,6,70,1,1,0,1,100
20,6,71,1,1,0,1,100
20,6,72,1,1,0,1,100
20,6,73,1,1,0,1,100
20,6,74,1,1,0,1,100
20,6,75,1,1,0,1,100
20,6,76,1,1,0,1,100
20,6,77,1,1,0,1,100
20,6,78,1,0,0,1,100
20,6,79,1,0,0,1,100
20,6,80,1,1,0,1,100
20,6,81,1,1,0,1,100
20,6,82,1,1,0,1,100
20,6,83,1,1,0,1,100
20,6,84,1,1,0,1,100
20,6,85,1,1,0,1,100
20,6,86,1,1,0,1,100
20,6,87,1,1,0,1,100
20,6,88,1,1,0,1,100
20,6,89,1,1,0,1,100
20,6,90,1,1,0,1,100
20,6,91,1,1,0,1,100
20,6,92,1,1,0,1,100
20,6,93,1,1,0,1,100
20,6,94,1,1,0,1,100
20,6,95,1,1,0,1,100
20,6,96,1,1,0,1,100
20,6,97,1,1,0,1,100
20,6,98,1,1,0,1,100
20,6,99,1,1,0,1,100
20,6,100,1,1,0,1,100
20,6,101,1,1,0,1,100
20,6,102,1,1,0,1,100
20,6,103,1,1,0,1,100
20,6,104,1,1,0,1,100
20,6,105,1,1,0,1,100
20,6,106,1,1,0,1,100
20,6,107,1,1,0,1,100
20,6,108,1,1,0,1,100
20,6,109,1,1,0,1,100
20,6,110,1,1,0,1,100
20,6,111,1,1,0,1,100
20,6,112,1,1,0,1,100
20,6,113,1,1,0,1,100
20,6,114,1,1,0,1,100
20,6,115,1,1,0,1,100
20,6,116,1,1,0,1,100
20,6,117,1,1,0,1,100
20,6,118,1,1,0,1,100
20,6,119,1,1,0,1,100
20,6,120,1,1,0,1,100
20,6,121,1,1,0,1,100
20,6,122,1,1,0,1,100
20,6,123,1,1,0,1,100
20,6,124,1,1,0,1,100
20,6,125,1,1,0,1,100
20,6,126,1,1,0,1,100
20,6,127,1,1,0,1,100
20,6,128,1,1,0,1,100
20,6,129,1,1,0,1,100
20,6,130,1,1,0,1,100
20,6,131,1,1,0,1,100
20,6,132,1,1,0,1,100
20,6,133,1,1,0,1,100
20,6,134,1,1,0,1,100
20,6,135,1,1,0,1,100
20,6,136,1,1,0,1,100
20,6,137,1,1,0,1,100
20,6,138,1,1,0,1,100
20,6,139,1,1,0,1,100
20,6,140,1,1,0,1,100
20,6,141,1,1,0,1,100
20,6,142,1,1,0,1,100
20,6,143,1,1,0,1,100
20,6,144,1,1,0,1,100
20,6,145,1,1,0,1,100
20,6,146,1,1,0,1,100
20,6,147,1,1,0,1,100
20,6,148,1,1,0,1,100
20,6,149,1,1,0,1,100
20,6,150,1,1,0,1,100
20,7,2,0,0,0,2,100
20,7,3,0,0,0,2,100
20,7,4,0,0,0,2,100
20,7,5,0,0,0,2,100
20,7,6,0,0,0,2,100
20,7,7,0,0,0,2,100
20,7,8,0,0,0,2,100
20,7,9,0,0,0,2,100
20,7,10,0,0,0,2,100
20,7,11,0,0,0,2,100
20,7,12,0,1,0,2,100
20,7,13,0,0,0,2,100
20,7,14,1,1,0,2,100
20,7,15,0,0,0,2,100
20,7,16,0,0,0,2,100
20,7,17,1,1,0,2,100
20,7,18,0,1,0,2,100
20,7,19,0,0,0,2,100
20,7,20,0,0,0,2,100
20,7,21,1,1,0,2,100
20,7,22,1,1,0,2,100
20,7,23,1,1,0,2,100
20,7,24,0,1,0,2,100
20,7,25,0,0,0,2,100
20,7,26,0,0,0,2,100
20,7,27,0,0,0,2,100
20,7,28,1,1,0,2,100
20,7,29,1,1,0,2,100
20,7,30,1,1,0,2,100
20,7,31,1,1,0,2,100
20,7,32,1,1,0,2,100
20,7,33,1,1,0,2,100
20,7,34,1,1,0,2,100
20,7,35,1,1,0,2,100
20,7,36,0,1,0,2,100
20,7,37,0,1,0,2,100
20,7,38,0,1,0,2,100
20,7,39,0,0,0,2,100
20,7,40,0,0,0,2,100
20,7,41,1,1,0,2,100
20,7,42,1,1,0,2,100
20,7,43,1,1,0,2,100
20,7,44,1,1,0,2,100
20,7,45,1,1,0,2,100
20,7,46,1,1,0,2,100
20,7,47,1,1,0,2,100
20,7,48,1,1,0,2,100
20,7,49,1,1,0,2,100
20,7,50,1,1,0,2,100
20,7,51,1,1,0,2,100
20,7,52,1,1,0,2,100
20,7,53,1,1,0,2,100
20,7,54,1,1,0,2,100
20,7,55,1,1,0,2,100
20,7,56,1,1,0,2,100
20,7,57,1,1,0,2,100
20,7,58,1,1,0,2,100
20,7,59,1,1,0,2,100
20,7,60,1,1,0,2,100
20,7,61,1,1,0,2,100
20,7,62,1,1,0,2,100
20,7,63,1,1,0,2,100
20,7,64,1,1,0,2,100
20,7,65,1,1,0,2,100
20,7,66,1,1,0,2,100
20,7,67,1,1,0,2,100
20,7,68,1,1,0,2,100
20,7,69,1,1,0,2,100
20,7,70,1,1,0,2,100
20,7,71,1,1,0,2,100
20,7,72,1,1,0,2,100
20,7,73,1,1,0,2,100
20,7,74,1,1,0,2,100
20,7,75,1,1,0,2,100
20,7,76,1,1,0,2,100
20,7,77,1,1,0,2,100
20,7,78,1,0,0,2,100
20,7,79,1,0,0,2,100
20,7,80,1,0,0,2,100
20,7,81,1,0,0,2,100
20,7,82,1,1,0,2,100
20,7,83,1,1,0,2,100
20,7,84,1,1,0,2,100
20,7,85,1,1,0,2,100
20,7,86,1,1,0,2,100
20,7,87,1,1,0,2,100
20,7,88,1,1,0,2,100
20,7,89,1,1,0,2,100
20,7,90,1,1,0,2,100
20,7,91,1,1,0,2,100
20,7,92,1,1,0,2,100
20,7,93,1,1,0,2,100
20,7,94,1,1,0,2,100
20,7,95,1,1,0,2,100
20,7,96,1,1,0,2,100
20,7,97,1,1,0,2,100
20,7,98,1,1,0,2,100
20,7,99,1,1,0,2,100
20,7,100,1,1,0,2,100
20,7,101,1,1,0,2,100
20,7,102,1,1,0,2,100
20,7,103,1,1,0,2,100
20,7,104,1,1,0,2,100
20,7,105,1,1,0,2,100
20,7,106,1,1,0,2,100
20,7,107,1,1,0,2,100
20,7,108,1,1,0,2,100
20,7,109,1,1,0,2,100
20,7,110,1,1,0,2,100
20,7,111,1,1,0,2,100
20,7,112,1,1,0,2,100
20,7,113,1,1,0,2,100
20,7,114,1,1,0,2,100
20,7,115,1,1,0,2,100
20,7,116,1,1,0,2,100
20,7,117,1,1,0,2,100
20,7,118,1,1,0,2,100
20,7,119,1,1,0,2,100
20,7,120,1,1,0,2,100
20,7,121,1,1,0,2,100
20,7,122,1,1,0,2,100
20,7,123,1,1,0,2,100
20,7,124,1,1,0,2,100
20,7,125,1,1,0,2,100
20,7,126,1,1,0,2,100
20,7,127,1,1,0,2,100
20,7,128,1,1,0,2,100
20,7,129,1,1,0,2,100
20,7,130,1,1,0,2,100
20,7,131,1,1,0,2,100
20,7,132,1,1,0,2,100
20,7,133,1,1,0,2,100
20,7,134,1,1,0,2,100
20,7,135,1,1,0,2,100
20,7,136,1,1,0,2,100
20,7,137,1,1,0,2,100
20,7,138,1,1,0,2,100
20,7,139,1,1,0,2,100
20,7,140,1,1,0,2,100
20,7,141,1,1,0,2,100
20,7,142,1,1,0,2,100
20,7,143,1,1,0,2,100
20,7,144,1,1,0,2,100
20,7,145,1,1,0,2,100
20,7,146,1,1,0,2,100
20,7,147,1,1,0,2,100
20,7,148,1,1,0,2,100
20,7,149,1,1,0,2,100
20,7,150,1,1,0,2,100
20,8,2,0,0,0,1,100
20,8,3,0,0,0,1,100
20,8,4,0,0,0,1,100
20,8,5,0,0,0,1,100
20,8,6,0,0,0,1,100
20,8,7,0,0,0,1,100
20,8,8,0,0,0,1,100
20,8,9,0,0,0,1,100
20,8,10,0,0,0,1,100
20,8,11,0,0,0,1,100
20,8,12,0,0,0,1,100
20,8,13,0,0,0,1,100
20,8,14,0,0,0,1,100
20,8,15,0,0,0,1,100
20,8,16,0,0,0,1,100
20,8,17,0,0,0,1,100
20,8,18,0,0,0,1,100
20,8,19,0,0,0,1,100
20,8,20,0,0,0,1,100
20,8,21,0,0,0,1,100
20,8,22,0,1,0,1,100
20,8,23,0,0,0,1,100
20,8,24,0,0,0,1,100
20,8,25,0,1,0,1,100
20,8,26,0,0,0,1,100
20,8,27,0,0,0,1,100
20,8,28,0,1,0,1,100
20,8,29,0,1,0,1,100
20,8,30,0,0,0,1,100
20,8,31,0,0,0,1,100
20,8,32,0,0,0,1,100
20,8,33,0,1,0,1,100
20,8,34,0,1,0,1,100
20,8,35,0,1,0,1,100
20,8,36,0,0,0,1,100
20,8,37,0,0,0,1,100
20,8,38,0,0,0,1,100
20,8,39,1,1,0,1,100
20,8,40,0,1,0,1,100
20,8,41,0,1,0,1,100
20,8,42,0,1,0,1,100
20,8,43,0,1,0,1,100
20,8,44,0,1,0,1,100
20,8,45,1,0,0,1,100
20,8,46,1,0,0,1,100
20,8,47,1,0,0,1,100
20,8,48,1,0,0,1,100
20,8,49,1,1,0,1,100
20,8,50,1,1,0,1,100
20,8,51,1,1,0,1,100
20,8,52,1,1,0,1,100
20,8,53,1,1,0,1,100
20,8,54,1,1,0,1,100
20,8,55,1,1,0,1,100
20,8,56,1,1,0,1,100
20,8,57,1,1,0,1,100
20,8,58,1,1,0,1,100
20,8,59,0,0,0,1,100
20,8,60,0,0,0,1,100
20,8,61,0,0,0,1,100
20,8,62,0,0,0,1,100
20,8,63,0,0,0,1,100
20,8,64,0,0,0,1,100
20,8,65,1,1,0,1,100
20,8,66,1,1,0,1,100
20,8,67,1,1,0,1,100
20,8,68,1,1,0,1,100
20,8,69,1,1,0,1,100
20,8,70,1,1,0,1,100
20,8,71,1,1,0,1,100
20,8,72,1,1,0,1,100
20,8,73,1,1,0,1,100
20,8,74,1,1,0,1,100
20,8,75,1,1,0,1,100
20,8,76,1,1,0,1,100
20,8,77,1,1,0,1,100
20,8,78,1,1,0,1,100
20,8,79,1,1,0,1,100
20,8,80,1,1,0,1,100
20,8,81,1,1,0,1,100
20,8,82,1,1,0,1,100
20,8,83,1,1,0,1,100
20,8,84,1,1,0,1,100
20,8,85,1,1,0,1,100
20,8,86,1,1,0,1,100
20,8,87,1,1,0,1,100
20,8,88,1,1,0,1,100
20,8,89,0,0,0,1,100
20,8,90,0,0,0,1,100
20,8,91,1,0,0,1,100
20,8,92,1,0,0,1,100
20,8,93,1,0,0,1,100
20,8,94,1,0,0,1,100
20,8,95,1,0,0,1,100
20,8,96,1,0,0,1,100
20,8,97,1,1,0,1,100
20,8,98,1,1,0,1,100
20,8,99,1,1,0,1,100
20,8,100,1,1,0,1,100
20,8,101,1,1,0,1,100
20,8,102,1,1,0,1,100
20,8,103,1,1,0,1,100
20,8,104,1,1,0,1,100
20,8,105,1,1,0,1,100
20,8,106,1,1,0,1,100
20,8,107,1,1,0,1,100
20,8,108,1,1,0,1,100
20,8,109,1,1,0,1,100
20,8,110,1,1,0,1,100
20,8,111,1,1,0,1,100
20,8,112,1,1,0,1,100
20,8,113,1,1,0,1,100
20,8,114,1,1,0,1,100
20,8,115,1,1,0,1,100
20,8,116,1,1,0,1,100
20,8,117,1,1,0,1,100
20,8,118,1,1,0,1,100
20,8,119,1,1,0,1,100
20,8,120,1,1,0,1,100
20,8,121,1,1,0,1,100
20,8,122,1,1,0,1,100
20,8,123,1,1,0,1,100
20,8,124,1,1,0,1,100
20,8,125,1,1,0,1,100
20,8,126,1,1,0,1,100
20,8,127,1,1,0,1,100
20,8,128,1,1,0,1,100
20,8,129,1,1,0,1,100
20,8,130,1,1,0,1,100
20,8,131,1,1,0,1,100
20,8,132,1,1,0,1,100
20,8,133,1,1,0,1,100
20,8,134,1,1,0,1,100
20,8,135,1,1,0,1,100
20,8,136,1,1,0,1,100
20,8,137,1,1,0,1,100
20,8,138,1,1,0,1,100
20,8,139,1,1,0,1,100
20,8,140,1,1,0,1,100
20,8,141,1,1,0,1,100
20,8,142,1,1,0,1,100
20,8,143,1,1,0,1,100
20,8,144,1,1,0,1,100
20,8,145,1,1,0,1,100
20,8,146,1,1,0,1,100
20,8,147,1,1,0,1,100
20,8,148,1,1,0,1,100
20,8,149,1,1,0,1,100
20,8,150,1,1,0,1,100
20,9,2,0,0,0,2,96
20,9,3,0,0,0,2,96
20,9,4,0,0,0,2,96
20,9,5,0,0,0,2,96
20,9,6,0,0,0,2,96
20,9,7,0,0,0,2,96
20,9,8,0,0,0,2,96
20,9,9,0,0,0,2,96
20,9,10,0,0,0,2,96
20,9,11,0,0,0,2,96
20,9,12,0,0,0,2,96
20,9,13,0,0,0,2,96
20,9,14,0,0,0,2,96
20,9,15,0,0,0,2,96
20,9,16,0,0,0,2,96
20,9,17,0,0,0,2,96
20,9,18,0,0,0,2,96
20,9,19,0,0,0,2,96
20,9,20,0,0,0,2,96
20,9,21,0,0,0,2,96
20,9,22,0,0,0,2,96
20,9,23,0,0,0,2,96
20,9,24,0,0,0,2,96
20,9,25,0,0,0,2,96
20,9,26,0,0,0,2,96
20,9,27,0,0,0,2,96
20,9,28,0,0,0,2,96
20,9,29,0,0,0,2,96
20,9,30,1,1,0,2,96
20,9,31,0,0,0,2,96
20,9,32,0,0,0,2,96
20,9,33,0,0,0,2,96
20,9,34,0,0,0,2,96
20,9,35,0,0,0,2,96
20,9,36,1,0,0,2,96
20,9,37,1,0,0,2,96
20,9,38,1,0,0,2,96
20,9,39,1,0,0,2,96
20,9,40,1,0,0,2,96
20,9,41,1,0,0,2,96
20,9,42,0,0,0,2,96
20,9,43,0,0,0,2,96
20,9,44,1,0,0,2,96
20,9,45,1,0,0,2,96
20,9,46,1,0,0,2,96
20,9,47,1,0,0,2,96
20,9,48,1,0,0,2,96
20,9,49,1,0,0,2,96
20,9,50,1,1,0,2,96
20,9,51,1,0,0,2,96
20,9,52,1,0,0,2,96
20,9,53,1,0,0,2,96
20,9,54,1,0,0,2,96
20,9,55,0,0,0,2,96
20,9,56,0,0,0,2,96
20,9,57,0,0,0,2,96
20,9,58,0,0,0,2,96
20,9,59,0,0,0,2,96
20,9,60,0,1,0,2,96
20,9,61,0,1,0,2,96
20,9,62,1,1,0,2,96
20,9,63,1,1,0,2,96
20,9,64,1,1,0,2,96
20,9,65,1,1,0,2,96
20,9,66,1,0,0,2,96
20,9,67,1,0,0,2,96
20,9,68,1,0,0,2,96
20,9,69,1,0,0,2,96
20,9,70,1,0,0,2,96
20,9,71,1,0,0,2,96
20,9,72,1,0,0,2,96
20,9,73,1,0,0,2,96
20,9,74,1,0,0,2,96
20,9,75,1,1,0,2,96
20,9,76,0,1,0,2,96
20,9,77,0,1,0,2,96
20,9,78,0,0,0,2,96
20,9,79,1,0,0,2,96
20,9,80,1,1,0,2,96
20,9,81,1,1,0,2,96
20,9,82,1,1,0,2,96
20,9,83,0,1,0,2,96
20,9,84,0,1,0,2,96
20,9,85,0,1,0,2,96
20,9,86,0,1,0,2,96
20,9,87,0,1,0,2,96
20,9,88,0,1,0,2,96
20,9,89,0,1,0,2,96
20,9,90,0,1,0,2,96
20,9,91,0,1,0,2,96
20,9,92,0,1,0,2,96
20,9,93,1,1,0,2,96
20,9,94,1,1,0,2,96
20,9,95,1,1,0,2,96
20,9,96,1,1,0,2,96
20,9,97,1,1,0,2,96
20,9,98,1,1,0,2,96
20,9,99,1,0,0,2,96
20,9,100,1,0,0,2,96
20,9,101,1,0,0,2,96
20,9,102,1,0,0,2,96
20,9,103,1,0,0,2,96
20,9,104,1,0,0,2,96
20,9,105,1,0,0,2,96
20,9,106,1,0,0,2,96
20,9,107,1,0,0,2,96
20,9,108,1,0,0,2,96
20,9,109,1,0,0,2,96
20,9,110,1,0,0,2,96
20,9,111,1,0,0,2,96
20,9,112,1,0,0,2,96
20,9,113,1,0,0,2,96
20,9,114,1,0,0,2,96
20,9,115,1,0,0,2,96
20,9,116,1,0,0,2,96
20,9,117,1,0,0,2,96
20,9,118,1,0,0,2,96
20,9,119,1,0,0,2,96
20,9,120,1,1,0,2,96
20,9,121,1,1,0,2,96
20,9,122,1,1,0,2,96
20,9,123,1,1,0,2,96
20,9,124,1,1,0,2,96
20,9,125,1,1,0,2,96
20,9,126,1,1,0,2,96
20,9,127,1,1,0,2,96
20,9,128,1,1,0,2,96
20,9,129,1,1,0,2,96
20,9,130,1,1,0,2,96
20,9,131,1,1,0,2,96
20,9,132,1,1,0,2,96
20,9,133,1,1,0,2,96
20,9,134,1,1,0,2,96
20,9,135,1,1,0,2,96
20,9,136,1,1,0,2,96
20,9,137,1,1,0,2,96
20,9,138,1,1,0,2,96
20,9,139,1,1,0,2,96
20,9,140,1,1,0,2,96
20,9,141,1,1,0,2,96
20,9,142,1,1,0,2,96
20,9,143,1,1,0,2,96
20,9,144,1,1,0,2,96
20,9,145,1,1,0,2,96
20,9,146,1,1,0,2,96
20,9,147,1,1,0,2,96
20,9,148,1,1,0,2,96
20,9,149,1,1,0,2,96
20,9,150,1,1,0,2,96
20,10,2,0,0,0,2,96
20,10,3,0,0,0,2,96
20,10,4,0,0,0,2,96
20,10,5,0,0,0,2,96
20,10,6,0,0,0,2,96
20,10,7,0,0,0,2,96
20,10,8,0,0,0,2,96
20,10,9,0,0,0,2,96
20,10,10,0,0,0,2,96
20,10,11,0,0,0,2,96
20,10,12,0,0,0,2,96
20,10,13,0,0,0,2,96
20,10,14,0,0,0,2,96
20,10,15,0,0,0,2,96
20,10,16,0,0,0,2,96
20,10,17,0,0,0,2,96
20,10,18,0,1,0,2,96
20,10,19,0,0,0,2,96
20,10,20,0,0,0,2,96
20,10,21,0,1,0,2,96
20,10,22,0,0,0,2,96
20,10,23,0,0,0,2,96
20,10,24,0,1,0,2,96
20,10,25,0,1,0,2,96
20,10,26,0,0,0,2,96
20,10,27,0,0,0,2,96
20,10,28,0,0,0,2,96
20,10,29,0,1,0,2,96
20,10,30,0,1,0,2,96
20,10,31,0,1,0,2,96
20,10,32,0,0,0,2,96
20,10,33,0,0,0,2,96
20,10,34,0,0,0,2,96
20,10,35,0,0,0,2,96
20,10,36,0,1,0,2,96
20,10,37,0,1,0,2,96
20,10,38,0,1,0,2,96
20,10,39,0,1,0,2,96
20,10,40,0,1,0,2,96
20,10,41,0,0,0,2,96
20,10,42,0,0,0,2,96
20,10,43,0,0,0,2,96
20,10,44,0,0,0,2,96
20,10,45,0,0,0,2,96
20,10,46,0,0,0,2,96
20,10,47,0,1,0,2,96
20,10,48,1,1,0,2,96
20,10,49,1,1,0,2,96
20,10,50,1,1,0,2,96
20,10,51,1,1,0,2,96
20,10,52,1,1,0,2,96
20,10,53,1,1,0,2,96
20,10,54,1,1,0,2,96
20,10,55,1,1,0,2,96
20,10,56,1,1,0,2,96
20,10,57,1,1,0,2,96
20,10,58,1,1,0,2,96
20,10,59,1,1,0,2,96
20,10,60,1,1,0,2,96
20,10,61,1,0,0,2,96
20,10,62,1,0,0,2,96
20,10,63,1,0,0,2,96
20,10,64,1,0,0,2,96
20,10,65,1,0,0,2,96
20,10,66,1,0,0,2,96
20,10,67,1,0,0,2,96
20,10,68,1,0,0,2,96
20,10,69,1,0,0,2,96
20,10,70,0,0,0,2,96
20,10,71,0,0,0,2,96
20,10,72,1,1,0,2,96
20,10,73,1,1,0,2,96
20,10,74,1,1,0,2,96
20,10,75,1,1,0,2,96
20,10,76,1,1,0,2,96
20,10,77,1,1,0,2,96
20,10,78,1,1,0,2,96
20,10,79,1,1,0,2,96
20,10,80,1,1,0,2,96
20,10,81,1,1,0,2,96
20,10,82,1,1,0,2,96
20,10,83,1,0,0,2,96
20,10,84,1,0,0,2,96
20,10,85,1,0,0,2,96
20,10,86,1,0,0,2,96
20,10,87,1,0,0,2,96
20,10,88,1,0,0,2,96
20,10,89,1,1,0,2,96
20,10,90,1,1,0,2,96
20,10,91,1,1,0,2,96
20,10,92,1,1,0,2,96
20,10,93,1,1,0,2,96
20,10,94,1,1,0,2,96
20,10,95,1,1,0,2,96
20,10,96,1,1,0,2,96
20,10,97,1,0,0,2,96
20,10,98,1,0,0,2,96
20,10,99,1,0,0,2,96
20,10,100,1,0,0,2,96
20,10,101,1,0,0,2,96
20,10,102,1,0,0,2,96
20,10,103,1,0,0,2,96
20,10,104,1,0,0,2,96
20,10,105,1,0,0,2,96
20,10,106,1,0,0,2,96
20,10,107,1,0,0,2,96
20,10,108,1,0,0,2,96
20,10,109,1,0,0,2,96
20,10,110,1,0,0,2,96
20,10,111,1,0,0,2,96
20,10,112,1,0,0,2,96
20,10,113,1,0,0,2,96
20,10,114,1,0,0,2,96
20,10,115,1,0,0,2,96
20,10,116,1,0,0,2,96
20,10,117,1,0,0,2,96
20,10,118,1,0,0,2,96
20,10,119,1,0,0,2,96
20,10,120,1,0,0,2,96
20,10,121,1,0,0,2,96
20,10,122,1,0,0,2,96
20,10,123,1,0,0,2,96
20,10,124,1,0,0,2,96
20,10,125,1,0,0,2,96
20,10,126,1,0,0,2,96
20,10,127,1,0,0,2,96
20,10,128,1,0,0,2,96
20,10,129,1,0,0,2,96
20,10,130,1,0,0,2,96
20,10,131,1,0,0,2,96
20,10,132,1,0,0,2,96
20,10,133,1,0,0,2,96
20,10,134,1,0,0,2,96
20,10,135,1,0,0,2,96
20,10,136,1,0,0,2,96
20,10,137,1,0,0,2,96
20,10,138,1,0,0,2,96
20,10,139,1,0,0,2,96
20,10,140,1,0,0,2,96
20,10,141,1,0,0,2,96
20,10,142,1,0,0,2,96
20,10,143,1,0,0,2,96
20,10,144,1,1,0,2,96
20,10,145,1,1,0,2,96
20,10,146,1,1,0,2,96
20,10,147,1,1,0,2,96
20,10,148,1,1,0,2,96
20,10,149,1,1,0,2,96
20,10,150,1,1,0,2,96
20,11,2,0,0,0,2,95
20,11,3,0,0,0,2,95
20,11,4,0,0,0,2,95
20,11,5,0,0,0,2,95
20,11,6,0,0,0,2,95
20,11,7,0,0,0,2,95
20,11,8,0,0,0,2,95
20,11,9,0,0,0,2,95
20,11,10,0,0,0,2,95
20,11,11,0,0,0,2,95
20,11,12,0,0,0,2,95
20,11,13,0,0,0,2,95
20,11,14,0,0,0,2,95
20,11,15,0,0,0,2,95
20,11,16,0,0,0,2,95
20,11,17,0,0,0,2,95
20,11,18,0,0,0,2,95
20,11,19,0,0,0,2,95
20,11,20,0,0,0,2,95
20,11,21,0,0,0,2,95
20,11,22,0,0,0,2,95
20,11,23,0,0,0,2,95
20,11,24,0,0,0,2,95
20,11,25,0,0,0,2,95
20,11,26,0,0,0,2,95
20,11,27,0,0,0,2,95
20,11,28,0,0,0,2,95
20,11,29,0,0,0,2,95
20,11,30,0,0,0,2,95
20,11,31,0,0,0,2,95
20,11,32,0,0,0,2,95
20,11,33,0,0,0,2,95
20,11,34,0,0,0,2,95
20,11,35,0,0,0,2,95
20,11,36,0,0,0,2,95
20,11,37,0,0,0,2,95
20,11,38,0,0,0,2,95
20,11,39,0,0,0,2,95
20,11,40,0,0,0,2,95
20,11,41,0,0,0,2,95
20,11,42,0,0,0,2,95
20,11,43,0,0,0,2,95
20,11,44,0,0,0,2,95
20,11,45,0,0,0,2,95
20,11,46,0,0,0,2,95
20,11,47,0,0,0,2,95
20,11,48,0,0,0,2,95
20,11,49,0,0,0,2,95
20,11,50,0,0,0,2,95
20,11,51,0,0,0,2,95
20,11,52,0,0,0,2,95
20,11,53,0,0,0,2,95
20,11,54,0,0,0,2,95
20,11,55,0,0,0,2,95
20,11,56,0,0,0,2,95
20,11,57,0,0,0,2,95
20,11,58,0,0,0,2,95
20,11,59,0,0,0,2,95
20,11,60,0,0,0,2,95
20,11,61,0,0,0,2,95
20,11,62,0,0,0,2,95
20,11,63,0,0,0,2,95
20,11,64,0,0,0,2,95
20,11,65,0,0,0,2,95
20,11,66,0,0,0,2,95
20,11,67,0,0,0,2,95
20,11,68,0,0,0,2,95
20,11,69,0,0,0,2,95
20,11,70,0,0,0,2,95
20,11,71,0,0,0,2,95
20,11,72,0,0,0,2,95
20,11,73,0,0,0,2,95
20,11,74,0,0,0,2,95
20,11,75,0,0,0,2,95
20,11,76,1,1,0,2,95
20,11,77,1,1,0,2,95
20,11,78,1,1,0,2,95
20,11,79,1,1,0,2,95
20,11,80,1,1,0,2,95
20,11,81,1,1,0,2,95
